17:48:24.923 | 07 | 0000 | VASCO |  -61
17:48:25.106 | 07 | 0001 | VASCO |  -61
17:48:25.291 | 07 | 0002 | VASCO |  -62
17:48:25.478 | 07 | 0003 | VASCO |  -63
17:48:25.669 | 07 | 0004 | VASCO |  -62
17:48:25.857 | 07 | 0005 | VASCO |  -62
17:48:26.050 | 07 | 0006 | VASCO |  -61
17:48:26.240 | 07 | 0007 | VASCO |  -62
17:48:26.424 | 07 | 0008 | VASCO |  -61
17:48:26.619 | 07 | 0009 | VASCO |  -61
17:48:26.803 | 07 | 0010 | VASCO |  -61
17:48:26.991 | 07 | 0011 | VASCO |  -61
17:48:27.180 | 07 | 0012 | VASCO |  -61
17:48:27.363 | 07 | 0013 | VASCO |  -61
17:48:27.550 | 07 | 0014 | VASCO |  -61
17:48:27.738 | 07 | 0015 | VASCO |  -61
17:48:27.922 | 07 | 0016 | VASCO |  -61
17:48:28.114 | 07 | 0017 | VASCO |  -61
17:48:28.301 | 07 | 0018 | VASCO |  -61
17:48:28.485 | 07 | 0019 | VASCO |  -61
17:48:28.680 | 07 | 0020 | VASCO |  -61
17:48:28.869 | 07 | 0021 | VASCO |  -61
17:48:29.051 | 07 | 0022 | VASCO |  -62
17:48:29.234 | 07 | 0023 | VASCO |  -63
17:48:29.423 | 07 | 0024 | VASCO |  -63
17:48:29.607 | 07 | 0025 | VASCO |  -64
17:48:29.799 | 07 | 0026 | VASCO |  -63
17:48:29.987 | 07 | 0027 | VASCO |  -63
17:48:30.178 | 07 | 0028 | VASCO |  -63
17:48:30.357 | 07 | 0029 | VASCO |  -63
17:48:30.550 | 07 | 0030 | VASCO |  -62
17:48:30.735 | 07 | 0031 | VASCO |  -63
17:48:30.923 | 07 | 0032 | VASCO |  -62
17:48:31.113 | 07 | 0033 | VASCO |  -61
17:48:31.298 | 07 | 0034 | VASCO |  -60
17:48:31.483 | 07 | 0035 | VASCO |  -59
17:48:31.672 | 07 | 0036 | VASCO |  -59
17:48:31.861 | 07 | 0037 | VASCO |  -59
17:48:32.047 | 07 | 0038 | VASCO |  -59
17:48:32.237 | 07 | 0039 | VASCO |  -59
17:48:32.426 | 07 | 0040 | VASCO |  -58
17:48:32.612 | 07 | 0041 | VASCO |  -60
17:48:32.796 | 07 | 0042 | VASCO |  -63
17:48:32.980 | 07 | 0043 | VASCO |  -67
17:48:33.175 | 07 | 0044 | VASCO |  -70
17:48:33.359 | 07 | 0045 | VASCO |  -68
17:48:33.543 | 07 | 0046 | VASCO |  -67
17:48:33.734 | 07 | 0047 | VASCO |  -67
17:48:33.920 | 07 | 0048 | VASCO |  -67
17:48:34.102 | 07 | 0049 | VASCO |  -67
17:48:34.290 | 07 | 0050 | VASCO |  -62
17:48:34.478 | 07 | 0051 | VASCO |  -61
17:48:34.669 | 07 | 0052 | VASCO |  -62
17:48:34.861 | 07 | 0053 | VASCO |  -62
17:48:35.046 | 07 | 0054 | VASCO |  -67
17:48:35.228 | 07 | 0055 | VASCO |  -66
17:48:35.422 | 07 | 0056 | VASCO |  -66
17:48:35.605 | 07 | 0057 | VASCO |  -65
17:48:35.794 | 07 | 0058 | VASCO |  -65
17:48:35.981 | 07 | 0059 | VASCO |  -65
17:48:36.168 | 07 | 0060 | VASCO |  -64
17:48:36.359 | 07 | 0061 | VASCO |  -64
17:48:36.544 | 07 | 0062 | VASCO |  -64
17:48:36.733 | 07 | 0063 | VASCO |  -63
17:48:36.920 | 07 | 0064 | VASCO |  -65
17:48:37.105 | 07 | 0065 | VASCO |  -65
17:48:37.297 | 07 | 0066 | VASCO |  -68
17:48:37.480 | 07 | 0067 | VASCO |  -70
17:48:37.669 | 07 | 0068 | VASCO |  -73
17:48:37.858 | 07 | 0069 | VASCO |  -73
17:48:38.048 | 07 | 0070 | VASCO |  -76
17:48:38.235 | 07 | 0071 | VASCO |  -78
17:48:38.422 | 07 | 0072 | VASCO |  -80
17:48:38.611 | 07 | 0073 | VASCO |  -66
17:48:38.801 | 07 | 0074 | VASCO |  -65
17:48:38.988 | 07 | 0075 | VASCO |  -65
17:48:39.180 | 07 | 0076 | VASCO |  -67
17:48:39.362 | 07 | 0077 | VASCO |  -67
17:48:39.548 | 07 | 0078 | VASCO |  -66
17:48:39.737 | 07 | 0079 | VASCO |  -66
17:48:39.923 | 07 | 0080 | VASCO |  -65
17:48:40.108 | 07 | 0081 | VASCO |  -66
17:48:40.295 | 07 | 0082 | VASCO |  -66
17:48:40.488 | 07 | 0083 | VASCO |  -64
17:48:40.674 | 07 | 0084 | VASCO |  -65
17:48:40.860 | 07 | 0085 | VASCO |  -66
17:48:41.048 | 07 | 0086 | VASCO |  -63
17:48:41.234 | 07 | 0087 | VASCO |  -63
17:48:41.424 | 07 | 0088 | VASCO |  -63
17:48:41.609 | 07 | 0089 | VASCO |  -64
17:48:41.799 | 07 | 0090 | VASCO |  -64
17:48:41.986 | 07 | 0091 | VASCO |  -65
17:48:42.172 | 07 | 0092 | VASCO |  -64
17:48:42.359 | 07 | 0093 | VASCO |  -65
17:48:42.545 | 07 | 0094 | VASCO |  -67
17:48:42.737 | 07 | 0095 | VASCO |  -64
17:48:42.922 | 07 | 0096 | VASCO |  -62
17:48:43.111 | 07 | 0097 | VASCO |  -62
17:48:43.294 | 07 | 0098 | VASCO |  -63
17:48:43.483 | 07 | 0099 | VASCO |  -64
