17:43:53.836 | 07 | 0000 | VASCO |  -55
17:43:54.024 | 07 | 0001 | VASCO |  -56
17:43:54.203 | 07 | 0002 | VASCO |  -55
17:43:54.394 | 07 | 0003 | VASCO |  -55
17:43:54.580 | 07 | 0004 | VASCO |  -55
17:43:54.770 | 07 | 0005 | VASCO |  -55
17:43:54.958 | 07 | 0006 | VASCO |  -55
17:43:55.145 | 07 | 0007 | VASCO |  -56
17:43:55.336 | 07 | 0008 | VASCO |  -56
17:43:55.524 | 07 | 0009 | VASCO |  -56
17:43:55.713 | 07 | 0010 | VASCO |  -56
17:43:55.905 | 07 | 0011 | VASCO |  -57
17:43:56.092 | 07 | 0012 | VASCO |  -57
17:43:56.280 | 07 | 0013 | VASCO |  -57
17:43:56.464 | 07 | 0014 | VASCO |  -56
17:43:56.656 | 07 | 0015 | VASCO |  -56
17:43:56.827 | 07 | 0016 | VASCO |  -56
17:43:57.016 | 07 | 0017 | VASCO |  -56
17:43:57.209 | 07 | 0018 | VASCO |  -56
17:43:57.395 | 07 | 0019 | VASCO |  -55
17:43:57.584 | 07 | 0020 | VASCO |  -56
17:43:57.759 | 07 | 0021 | VASCO |  -55
17:43:57.949 | 07 | 0022 | VASCO |  -55
17:43:58.130 | 07 | 0023 | VASCO |  -56
17:43:58.319 | 07 | 0024 | VASCO |  -55
17:43:58.511 | 07 | 0025 | VASCO |  -55
17:43:58.693 | 07 | 0026 | VASCO |  -54
17:43:58.887 | 07 | 0027 | VASCO |  -55
17:43:59.072 | 07 | 0028 | VASCO |  -55
17:43:59.262 | 07 | 0029 | VASCO |  -55
17:43:59.448 | 07 | 0030 | VASCO |  -55
17:43:59.636 | 07 | 0031 | VASCO |  -55
17:43:59.826 | 07 | 0032 | VASCO |  -55
17:44:00.010 | 07 | 0033 | VASCO |  -55
17:44:00.197 | 07 | 0034 | VASCO |  -56
17:44:00.391 | 07 | 0035 | VASCO |  -55
17:44:00.576 | 07 | 0036 | VASCO |  -55
17:44:00.761 | 07 | 0037 | VASCO |  -55
17:44:00.952 | 07 | 0038 | VASCO |  -55
17:44:01.141 | 07 | 0039 | VASCO |  -55
17:44:01.328 | 07 | 0040 | VASCO |  -55
17:44:01.514 | 07 | 0041 | VASCO |  -55
17:44:01.687 | 07 | 0042 | VASCO |  -56
17:44:01.858 | 07 | 0043 | VASCO |  -56
17:44:02.047 | 07 | 0044 | VASCO |  -56
17:44:02.234 | 07 | 0045 | VASCO |  -56
17:44:02.409 | 07 | 0046 | VASCO |  -56
17:44:02.594 | 07 | 0047 | VASCO |  -55
17:44:02.789 | 07 | 0048 | VASCO |  -55
17:44:02.977 | 07 | 0049 | VASCO |  -55
17:44:03.166 | 07 | 0050 | VASCO |  -55
17:44:03.357 | 07 | 0051 | VASCO |  -55
17:44:03.525 | 07 | 0052 | VASCO |  -55
17:44:03.699 | 07 | 0053 | VASCO |  -54
17:44:03.889 | 07 | 0054 | VASCO |  -55
17:44:04.078 | 07 | 0055 | VASCO |  -55
17:44:04.265 | 07 | 0056 | VASCO |  -55
17:44:04.456 | 07 | 0057 | VASCO |  -55
17:44:04.649 | 07 | 0058 | VASCO |  -55
17:44:04.834 | 07 | 0059 | VASCO |  -55
17:44:05.002 | 07 | 0060 | VASCO |  -55
17:44:05.188 | 07 | 0061 | VASCO |  -55
17:44:05.379 | 07 | 0062 | VASCO |  -54
17:44:05.568 | 07 | 0063 | VASCO |  -54
17:44:05.760 | 07 | 0064 | VASCO |  -53
17:44:05.948 | 07 | 0065 | VASCO |  -54
17:44:06.135 | 07 | 0066 | VASCO |  -53
17:44:06.321 | 07 | 0067 | VASCO |  -53
17:44:06.510 | 07 | 0068 | VASCO |  -53
17:44:06.702 | 07 | 0069 | VASCO |  -54
17:44:06.889 | 07 | 0070 | VASCO |  -53
17:44:07.072 | 07 | 0071 | VASCO |  -54
17:44:07.262 | 07 | 0072 | VASCO |  -53
17:44:07.457 | 07 | 0073 | VASCO |  -54
17:44:07.638 | 07 | 0074 | VASCO |  -53
17:44:07.829 | 07 | 0075 | VASCO |  -53
17:44:08.020 | 07 | 0076 | VASCO |  -54
17:44:08.209 | 07 | 0077 | VASCO |  -54
17:44:08.396 | 07 | 0078 | VASCO |  -54
17:44:08.585 | 07 | 0079 | VASCO |  -53
17:44:08.773 | 07 | 0080 | VASCO |  -54
17:44:08.963 | 07 | 0081 | VASCO |  -54
17:44:09.153 | 07 | 0082 | VASCO |  -54
17:44:09.341 | 07 | 0083 | VASCO |  -54
17:44:09.525 | 07 | 0084 | VASCO |  -54
17:44:09.699 | 07 | 0085 | VASCO |  -54
17:44:09.886 | 07 | 0086 | VASCO |  -54
17:44:10.064 | 07 | 0087 | VASCO |  -54
17:44:10.248 | 07 | 0088 | VASCO |  -54
17:44:10.437 | 07 | 0089 | VASCO |  -54
17:44:10.623 | 07 | 0090 | VASCO |  -54
17:44:10.798 | 07 | 0091 | VASCO |  -54
17:44:10.983 | 07 | 0092 | VASCO |  -54
17:44:11.173 | 07 | 0093 | VASCO |  -54
17:44:11.362 | 07 | 0094 | VASCO |  -54
17:44:11.547 | 07 | 0095 | VASCO |  -55
17:44:11.739 | 07 | 0096 | VASCO |  -54
17:44:11.910 | 07 | 0097 | VASCO |  -54
17:44:12.093 | 07 | 0098 | VASCO |  -54
17:44:12.282 | 07 | 0099 | VASCO |  -54
