18:25:26.129 | 07 | 0000 | vasco |  -27
18:25:26.312 | 07 | 0001 | vasco |  -27
18:25:26.504 | 07 | 0002 | vasco |  -28
18:25:26.690 | 07 | 0003 | vasco |  -30
18:25:26.866 | 07 | 0004 | vasco |  -32
18:25:27.049 | 07 | 0005 | vasco |  -32
18:25:27.238 | 07 | 0006 | vasco |  -32
18:25:27.417 | 07 | 0007 | vasco |  -32
18:25:27.601 | 07 | 0008 | vasco |  -31
18:25:27.781 | 07 | 0009 | vasco |  -31
18:25:27.973 | 07 | 0010 | vasco |  -31
18:25:28.151 | 07 | 0011 | vasco |  -31
18:25:28.336 | 07 | 0012 | vasco |  -32
18:25:28.526 | 07 | 0013 | vasco |  -32
18:25:28.712 | 07 | 0014 | vasco |  -33
18:25:28.892 | 07 | 0015 | vasco |  -33
18:25:29.080 | 07 | 0016 | vasco |  -33
18:25:29.270 | 07 | 0017 | vasco |  -33
18:25:29.447 | 07 | 0018 | vasco |  -33
18:25:29.632 | 07 | 0019 | vasco |  -33
18:25:29.824 | 07 | 0020 | vasco |  -33
18:25:29.990 | 07 | 0021 | vasco |  -33
18:25:30.165 | 07 | 0022 | vasco |  -33
18:25:30.351 | 07 | 0023 | vasco |  -33
18:25:30.543 | 07 | 0024 | vasco |  -32
18:25:30.729 | 07 | 0025 | vasco |  -32
18:25:30.920 | 07 | 0026 | vasco |  -32
18:25:31.105 | 07 | 0027 | vasco |  -24
18:25:31.293 | 07 | 0028 | vasco |  -24
18:25:31.470 | 07 | 0029 | vasco |  -30
18:25:31.649 | 07 | 0030 | vasco |  -32
18:25:31.836 | 07 | 0031 | vasco |  -30
18:25:32.028 | 07 | 0032 | vasco |  -28
18:25:32.212 | 07 | 0033 | vasco |  -27
18:25:32.403 | 07 | 0034 | vasco |  -27
18:25:32.598 | 07 | 0035 | vasco |  -28
18:25:32.785 | 07 | 0036 | vasco |  -30
18:25:32.974 | 07 | 0037 | vasco |  -27
18:25:33.155 | 07 | 0038 | vasco |  -24
18:25:33.330 | 07 | 0039 | vasco |  -26
18:25:33.518 | 07 | 0040 | vasco |  -22
18:25:33.694 | 07 | 0041 | vasco |  -21
18:25:33.888 | 07 | 0042 | vasco |  -21
18:25:34.055 | 07 | 0043 | vasco |  -27
18:25:34.238 | 07 | 0044 | vasco |  -24
18:25:34.426 | 07 | 0045 | vasco |  -30
18:25:34.611 | 07 | 0046 | vasco |  -26
18:25:34.802 | 07 | 0047 | vasco |  -26
18:25:34.984 | 07 | 0048 | vasco |  -26
18:25:35.175 | 07 | 0049 | vasco |  -28
18:25:35.364 | 07 | 0050 | vasco |  -33
18:25:35.542 | 07 | 0051 | vasco |  -27
18:25:35.717 | 07 | 0052 | vasco |  -25
18:25:35.908 | 07 | 0053 | vasco |  -21
18:25:36.101 | 07 | 0054 | vasco |  -25
18:25:36.289 | 07 | 0055 | vasco |  -25
18:25:36.479 | 07 | 0056 | vasco |  -24
18:25:36.671 | 07 | 0057 | vasco |  -24
18:25:36.861 | 07 | 0058 | vasco |  -24
18:25:37.054 | 07 | 0059 | vasco |  -24
18:25:37.243 | 07 | 0060 | vasco |  -21
18:25:37.434 | 07 | 0061 | vasco |  -24
18:25:37.626 | 07 | 0062 | vasco |  -27
18:25:37.802 | 07 | 0063 | vasco |  -24
18:25:37.983 | 07 | 0064 | vasco |  -33
18:25:38.170 | 07 | 0065 | vasco |  -30
18:25:38.349 | 07 | 0066 | vasco |  -29
18:25:38.534 | 07 | 0067 | vasco |  -27
18:25:38.724 | 07 | 0068 | vasco |  -25
18:25:38.901 | 07 | 0069 | vasco |  -23
18:25:39.094 | 07 | 0070 | vasco |  -21
18:25:39.284 | 07 | 0071 | vasco |  -22
18:25:39.473 | 07 | 0072 | vasco |  -25
18:25:39.662 | 07 | 0073 | vasco |  -29
18:25:39.848 | 07 | 0074 | vasco |  -31
18:25:40.030 | 07 | 0075 | vasco |  -29
18:25:40.227 | 07 | 0076 | vasco |  -27
18:25:40.400 | 07 | 0077 | vasco |  -27
18:25:40.594 | 07 | 0078 | vasco |  -27
18:25:40.783 | 07 | 0079 | vasco |  -29
18:25:40.978 | 07 | 0080 | vasco |  -29
18:25:41.169 | 07 | 0081 | vasco |  -24
18:25:41.358 | 07 | 0082 | vasco |  -23
18:25:41.531 | 07 | 0083 | vasco |  -24
18:25:41.712 | 07 | 0084 | vasco |  -25
18:25:41.886 | 07 | 0085 | vasco |  -25
18:25:42.079 | 07 | 0086 | vasco |  -22
18:25:42.264 | 07 | 0087 | vasco |  -22
18:25:42.443 | 07 | 0088 | vasco |  -23
18:25:42.621 | 07 | 0089 | vasco |  -24
18:25:42.814 | 07 | 0090 | vasco |  -23
18:25:42.986 | 07 | 0091 | vasco |  -24
18:25:43.177 | 07 | 0092 | vasco |  -25
18:25:43.368 | 07 | 0093 | vasco |  -26
18:25:43.548 | 07 | 0094 | vasco |  -25
18:25:43.741 | 07 | 0095 | vasco |  -26
18:25:43.929 | 07 | 0096 | vasco |  -26
18:25:44.120 | 07 | 0097 | vasco |  -26
18:25:44.298 | 07 | 0098 | vasco |  -26
18:25:44.495 | 07 | 0099 | vasco |  -25
